from_lat,from_lng,to_lat,to_lng,from_city,from_province,to_city,to_province
34.811853,114.368181,39.943211,116.325150,开封市,河南省,北京市,北京市
39.915207,116.562622,39.943211,116.325150,北京市,北京市,北京市,北京市
39.098765,117.160111,40.411160,116.715622,天津市,天津市,北京市,北京市
30.536482,114.374888,40.004517,116.324409,武汉市,湖北省,北京市,北京市
39.989872,116.314598,39.989872,116.314598,北京市,北京市,北京市,北京市
39.989872,116.314598,39.989872,116.314598,北京市,北京市,北京市,北京市
34.585871,113.688903,39.989872,116.314598,郑州市,河南省,北京市,北京市
35.132967,118.289083,39.989872,116.314598,临沂市,山东省,北京市,北京市
31.296179,121.505123,39.988010,116.311798,上海市,上海市,北京市,北京市
30.512140,114.159289,39.988010,116.311798,武汉市,湖北省,北京市,北京市
34.231452,108.955329,40.000119,116.329683,西安市,陕西省,北京市,北京市
34.231452,108.955329,40.411160,116.715622,西安市,陕西省,北京市,北京市
41.677357,123.451907,39.988010,116.311798,沈阳市,辽宁省,北京市,北京市
30.518566,114.363485,40.004215,116.249786,武汉市,湖北省,北京市,北京市
32.993422,112.536167,39.852656,116.457156,南阳市,河南省,北京市,北京市
32.993422,112.536167,39.852656,116.457156,南阳市,河南省,北京市,北京市
30.275477,120.137682,39.987259,116.323009,杭州市,浙江省,北京市,北京市
41.908506,123.409541,39.988010,116.311798,沈阳市,辽宁省,北京市,北京市
41.908506,123.409541,39.962780,116.357811,沈阳市,辽宁省,北京市,北京市
30.537860,114.365248,39.995304,116.308264,武汉市,湖北省,北京市,北京市
30.537860,114.365248,39.995304,116.308264,武汉市,湖北省,北京市,北京市
30.572269,104.066541,40.411160,116.715622,成都市,四川省,北京市,北京市
43.841724,125.326599,39.910792,116.335749,长春市,吉林省,北京市,北京市
30.536748,114.375043,39.988010,116.311798,武汉市,湖北省,北京市,北京市
31.228428,121.406738,39.988010,116.311798,上海市,上海市,北京市,北京市
39.968448,116.311529,40.411160,116.715622,北京市,北京市,北京市,北京市
37.801171,112.588507,40.410625,116.681607,太原市,山西省,北京市,北京市
32.110012,118.961365,39.995304,116.308264,南京市,江苏省,北京市,北京市
27.840750,112.948971,39.989872,116.314598,湘潭市,湖南省,北京市,北京市
31.717095,118.365702,39.983411,116.325754,马鞍山市,安徽省,北京市,北京市
39.904030,116.407526,39.923656,116.306587,北京市,北京市,北京市,北京市
39.904030,116.407526,39.923656,116.306587,北京市,北京市,北京市,北京市
45.298526,130.967346,39.991760,116.349762,鸡西市,黑龙江省,北京市,北京市
30.537860,114.365248,39.988010,116.311798,武汉市,湖北省,北京市,北京市
28.670694,115.795603,39.988010,116.311798,南昌市,江西省,北京市,北京市
36.058851,114.372102,39.988010,116.311798,安阳市,河南省,北京市,北京市
27.895386,112.921511,39.961575,116.366301,湘潭市,湖南省,北京市,北京市
27.895386,112.921511,39.987259,116.323009,湘潭市,湖南省,北京市,北京市
29.636515,106.310865,39.987259,116.323009,重庆市,重庆市,北京市,北京市
45.708225,126.613250,40.411160,116.715622,哈尔滨市,黑龙江省,北京市,北京市
26.896917,112.580000,39.943211,116.325150,衡阳市,湖南省,北京市,北京市
32.080199,118.756487,39.943211,116.325150,南京市,江苏省,北京市,北京市
39.923779,116.384739,39.943211,116.325150,北京市,北京市,北京市,北京市
30.631664,104.079555,39.943211,116.325150,成都市,四川省,北京市,北京市
22.533423,113.935431,39.949924,116.329666,深圳市,广东省,北京市,北京市
39.972004,116.315750,39.988010,116.311798,北京市,北京市,北京市,北京市
36.046363,103.860447,40.411160,116.715622,兰州市,甘肃省,北京市,北京市
36.046363,103.860447,40.411160,116.715622,兰州市,甘肃省,北京市,北京市
37.807167,112.584067,39.995304,116.308264,太原市,山西省,北京市,北京市
37.807167,112.584067,39.995304,116.308264,太原市,山西省,北京市,北京市
32.530781,105.743248,39.987259,116.323009,广元市,四川省,北京市,北京市
22.555250,114.236497,39.995461,116.388100,深圳市,广东省,北京市,北京市
30.536482,114.374888,39.995461,116.388100,武汉市,湖北省,北京市,北京市
32.110012,118.961365,39.999565,116.333183,南京市,江苏省,北京市,北京市
39.943211,116.325150,39.999565,116.333183,北京市,北京市,北京市,北京市
34.860294,113.648569,40.004517,116.324409,郑州市,河南省,北京市,北京市
23.143489,113.319108,40.004517,116.324409,广州市,广东省,北京市,北京市
39.908551,116.314929,39.943211,116.325150,北京市,北京市,北京市,北京市
40.002436,116.326582,39.943211,116.325150,北京市,北京市,北京市,北京市
24.436803,118.095414,39.998650,116.349388,厦门市,福建省,北京市,北京市
30.536482,114.374888,39.915809,116.439045,武汉市,湖北省,北京市,北京市
30.536482,114.374888,39.915809,116.439045,武汉市,湖北省,北京市,北京市
32.114340,118.953982,39.987259,116.323009,南京市,江苏省,北京市,北京市
32.114340,118.953982,39.987259,116.323009,南京市,江苏省,北京市,北京市
41.727320,123.490948,39.943211,116.325150,沈阳市,辽宁省,北京市,北京市
39.943154,116.324024,39.943211,116.325150,北京市,北京市,北京市,北京市
29.661867,106.590179,39.988010,116.311798,重庆市,重庆市,北京市,北京市
31.230452,121.390923,39.988010,116.311798,上海市,上海市,北京市,北京市
39.995304,116.308264,39.988010,116.311798,北京市,北京市,北京市,北京市
28.220098,112.941629,39.972237,116.315956,长沙市,湖南省,北京市,北京市
31.912729,120.971807,39.972237,116.315956,南通市,江苏省,北京市,北京市
39.943154,116.324024,39.986800,116.311816,北京市,北京市,北京市,北京市
39.943154,116.324024,39.986800,116.311816,北京市,北京市,北京市,北京市
36.046363,103.860447,39.986800,116.311816,兰州市,甘肃省,北京市,北京市
30.518527,114.363297,39.989872,116.314598,武汉市,湖北省,北京市,北京市
30.518527,114.363297,39.989872,116.314598,武汉市,湖北省,北京市,北京市
23.107272,112.495301,39.961006,116.368514,肇庆市,广东省,北京市,北京市
39.961006,116.368514,39.961006,116.368514,北京市,北京市,北京市,北京市
34.785056,113.664028,39.988010,116.311798,郑州市,河南省,北京市,北京市
39.102642,117.354309,39.961006,116.368514,天津市,天津市,北京市,北京市
39.987259,116.323009,39.943211,116.325150,北京市,北京市,北京市,北京市
33.069892,107.052696,39.943211,116.325150,汉中市,陕西省,北京市,北京市
30.633412,104.090719,39.988063,116.316341,成都市,四川省,北京市,北京市
36.044262,103.819419,39.988063,116.316341,兰州市,甘肃省,北京市,北京市
40.007683,116.278211,39.988063,116.316341,北京市,北京市,北京市,北京市
22.530892,113.391838,39.964655,116.364489,中山市,广东省,北京市,北京市
32.530781,105.743248,39.977447,116.355202,广元市,四川省,北京市,北京市
32.530781,105.743248,39.977447,116.355202,广元市,四川省,北京市,北京市
23.050669,113.377863,39.988010,116.311798,广州市,广东省,北京市,北京市
39.991760,116.349762,39.991760,116.349762,北京市,北京市,北京市,北京市
39.991760,116.349762,39.991760,116.349762,北京市,北京市,北京市,北京市
39.991760,116.349762,39.988010,116.311798,北京市,北京市,北京市,北京市
36.099781,120.372459,39.991760,116.349762,青岛市,山东省,北京市,北京市
38.499610,106.137907,40.411160,116.715622,银川市,宁夏回族自治区,北京市,北京市
36.672520,116.908250,40.411160,116.715622,济南市,山东省,北京市,北京市
23.145820,113.304010,40.411160,116.715622,广州市,广东省,北京市,北京市
30.536748,114.375043,40.411160,116.715622,武汉市,湖北省,北京市,北京市
38.015537,114.457549,39.991760,116.349762,石家庄市,河北省,北京市,北京市
38.015537,114.457549,39.988010,116.311798,石家庄市,河北省,北京市,北京市
32.114340,118.953982,40.411160,116.715622,南京市,江苏省,北京市,北京市
39.989872,116.314598,39.923656,116.306587,北京市,北京市,北京市,北京市
39.989872,116.314598,39.923656,116.306587,北京市,北京市,北京市,北京市
39.102061,117.176485,39.989872,116.314598,天津市,天津市,北京市,北京市
34.320425,108.948925,39.989872,116.314598,西安市,陕西省,北京市,北京市
39.970618,116.368633,39.964655,116.364489,北京市,北京市,北京市,北京市
39.110230,117.193839,39.970618,116.368633,天津市,天津市,北京市,北京市
23.024300,113.096578,39.988010,116.311798,佛山市,广东省,北京市,北京市
26.033711,119.306502,39.988010,116.311798,福州市,福建省,北京市,北京市
23.090846,113.300713,39.988010,116.311798,广州市,广东省,北京市,北京市
30.321500,120.394774,39.987259,116.323009,杭州市,浙江省,北京市,北京市
34.247748,108.983720,40.028934,116.294510,西安市,陕西省,北京市,北京市
39.988010,116.311798,39.995304,116.308264,北京市,北京市,北京市,北京市
39.988010,116.311798,39.995304,116.308264,北京市,北京市,北京市,北京市
30.536482,114.374888,39.961575,116.366301,武汉市,湖北省,北京市,北京市
30.536482,114.374888,39.962780,116.357811,武汉市,湖北省,北京市,北京市
28.148609,112.904892,39.925886,116.207813,长沙市,湖南省,北京市,北京市
28.148609,112.904892,39.991760,116.349762,长沙市,湖南省,北京市,北京市
30.446660,114.929830,39.961575,116.366301,黄冈市,湖北省,北京市,北京市
22.278291,113.545971,39.943211,116.325150,珠海市,广东省,北京市,北京市
26.613078,106.718537,39.987258,116.323009,贵阳市,贵州省,北京市,北京市
31.228994,121.445222,39.943940,116.323321,上海市,上海市,北京市,北京市
28.202084,113.009486,39.989872,116.314598,长沙市,湖南省,北京市,北京市
39.907899,116.368213,39.907899,116.368213,北京市,北京市,北京市,北京市
39.907899,116.368213,39.907899,116.368213,北京市,北京市,北京市,北京市
39.943154,116.324024,39.943211,116.325150,北京市,北京市,北京市,北京市
36.986923,120.716082,39.943211,116.325150,烟台市,山东省,北京市,北京市
39.098765,117.160111,39.943211,116.325150,天津市,天津市,北京市,北京市
32.055015,118.779430,39.995304,116.308264,南京市,江苏省,北京市,北京市
29.506326,106.578451,39.987259,116.323009,重庆市,重庆市,北京市,北京市
39.960039,116.326283,40.001688,116.316937,北京市,北京市,北京市,北京市
22.548546,114.098984,39.943211,116.325150,深圳市,广东省,北京市,北京市
22.548546,114.098984,39.943211,116.325150,深圳市,广东省,北京市,北京市
23.143571,113.317150,39.959910,116.368690,广州市,广东省,北京市,北京市
23.129162,113.264434,39.943873,116.323526,广州市,广东省,北京市,北京市
23.024300,113.096578,40.410625,116.681607,佛山市,广东省,北京市,北京市
32.011722,120.901326,40.003398,116.355507,南通市,江苏省,北京市,北京市
32.035625,118.838895,39.977447,116.355202,南京市,江苏省,北京市,北京市
30.155814,120.252971,39.959910,116.368690,杭州市,浙江省,北京市,北京市
34.803942,113.685625,39.959910,116.368690,郑州市,河南省,北京市,北京市
34.341568,108.940174,39.995304,116.308264,西安市,陕西省,北京市,北京市
29.340735,113.146742,40.411160,116.715622,岳阳市,湖南省,北京市,北京市
39.910837,116.417552,39.988010,116.311798,北京市,北京市,北京市,北京市
31.076670,104.712982,40.410625,116.681607,德阳市,四川省,北京市,北京市
31.076670,104.712982,40.410625,116.681607,德阳市,四川省,北京市,北京市
45.793965,126.514708,39.988010,116.311798,哈尔滨市,黑龙江省,北京市,北京市
45.793965,126.514708,39.988010,116.311798,哈尔滨市,黑龙江省,北京市,北京市
34.816792,113.533757,39.989872,116.314598,郑州市,河南省,北京市,北京市
34.816792,113.533757,39.989872,116.314598,郑州市,河南省,北京市,北京市
30.536748,114.375043,39.987259,116.323009,武汉市,湖北省,北京市,北京市
30.536748,114.375043,39.987259,116.323009,武汉市,湖北省,北京市,北京市
37.807167,112.584067,39.986829,116.324257,太原市,山西省,北京市,北京市
22.548546,114.098984,39.943211,116.325150,深圳市,广东省,北京市,北京市
39.990604,116.310220,39.989872,116.314598,北京市,北京市,北京市,北京市
39.990604,116.310220,39.989872,116.314598,北京市,北京市,北京市,北京市
39.990604,116.310220,39.938516,116.350234,北京市,北京市,北京市,北京市
30.320199,120.343974,39.990604,116.310220,杭州市,浙江省,北京市,北京市
39.987259,116.323009,39.990604,116.310220,北京市,北京市,北京市,北京市
45.745289,126.632131,39.990604,116.310220,哈尔滨市,黑龙江省,北京市,北京市
22.543099,114.057868,39.990604,116.310220,深圳市,广东省,北京市,北京市
39.972004,116.315750,40.004874,116.324691,北京市,北京市,北京市,北京市
28.180026,112.944468,39.740614,116.172285,长沙市,湖南省,北京市,北京市
34.585218,113.685964,39.988010,116.311798,郑州市,河南省,北京市,北京市
27.883319,112.862378,39.988010,116.311798,湘潭市,湖南省,北京市,北京市
34.606852,119.218551,39.988010,116.311798,连云港市,江苏省,北京市,北京市
29.821857,106.424352,39.988010,116.311798,重庆市,重庆市,北京市,北京市
30.520041,114.354899,39.988010,116.311798,武汉市,湖北省,北京市,北京市
28.007684,120.672660,40.004517,116.324409,温州市,浙江省,北京市,北京市
22.533423,113.935431,39.945161,116.323277,深圳市,广东省,北京市,北京市
30.314186,120.390196,39.943211,116.325150,杭州市,浙江省,北京市,北京市
30.314186,120.390196,40.004874,116.324691,杭州市,浙江省,北京市,北京市
30.536482,114.374888,40.411160,116.715622,武汉市,湖北省,北京市,北京市
45.708441,126.622339,40.001688,116.316937,哈尔滨市,黑龙江省,北京市,北京市
45.803775,126.534967,40.001688,116.316937,哈尔滨市,黑龙江省,北京市,北京市
39.842744,116.316704,40.001688,116.316937,北京市,北京市,北京市,北京市
34.646364,119.231090,40.001688,116.316937,连云港市,江苏省,北京市,北京市
34.225396,108.953341,39.943211,116.325150,西安市,陕西省,北京市,北京市
44.017867,87.301155,39.987259,116.323009,昌吉回族自治州,新疆维吾尔自治区,北京市,北京市
36.182580,117.077269,39.987259,116.323009,泰安市,山东省,北京市,北京市
32.076966,118.815442,39.987259,116.323009,南京市,江苏省,北京市,北京市
38.028530,114.534980,39.987259,116.323009,石家庄市,河北省,北京市,北京市
38.028530,114.534980,39.987259,116.323009,石家庄市,河北省,北京市,北京市
36.629953,101.752703,39.943211,116.325150,西宁市,青海省,北京市,北京市
32.042554,118.795471,39.943211,116.325150,南京市,江苏省,北京市,北京市
24.328093,116.127735,39.943211,116.325150,梅州市,广东省,北京市,北京市
24.328093,116.127735,39.943211,116.325150,梅州市,广东省,北京市,北京市
31.488285,120.266635,40.004517,116.324409,无锡市,江苏省,北京市,北京市
39.903038,116.272551,40.004517,116.324409,北京市,北京市,北京市,北京市
29.532194,106.508829,40.411160,116.715622,重庆市,重庆市,北京市,北京市
30.536482,114.374888,40.411160,116.715622,武汉市,湖北省,北京市,北京市
23.107272,112.495301,40.411160,116.715622,肇庆市,广东省,北京市,北京市
30.263288,120.136784,40.411160,116.715622,杭州市,浙江省,北京市,北京市
22.610538,114.030659,40.411160,116.715622,深圳市,广东省,北京市,北京市
29.565582,106.468070,39.943211,116.325150,重庆市,重庆市,北京市,北京市
39.747491,116.327792,39.970686,116.314211,北京市,北京市,北京市,北京市
31.752004,117.256850,40.411160,116.715622,合肥市,安徽省,北京市,北京市
41.793594,123.410439,40.411160,116.715622,沈阳市,辽宁省,北京市,北京市
27.539249,110.000912,40.004517,116.324409,怀化市,湖南省,北京市,北京市
30.193048,120.126299,40.004517,116.324409,杭州市,浙江省,北京市,北京市
39.009652,117.377794,39.988010,116.311798,天津市,天津市,北京市,北京市
33.611936,119.003418,39.972134,116.329519,淮安市,江苏省,北京市,北京市
30.583407,114.291554,39.972134,116.329519,武汉市,湖北省,北京市,北京市
32.055015,118.779430,39.972134,116.329519,南京市,江苏省,北京市,北京市
37.529259,122.069380,39.972134,116.329519,威海市,山东省,北京市,北京市
30.487097,114.391669,39.987259,116.323009,武汉市,湖北省,北京市,北京市
22.530892,113.391838,39.943154,116.324024,中山市,广东省,北京市,北京市
31.294676,121.505600,39.959910,116.368690,上海市,上海市,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
31.162433,121.415389,39.959910,116.368690,上海市,上海市,北京市,北京市
39.922819,116.408280,39.907250,116.383550,北京市,北京市,北京市,北京市
39.995304,116.308264,39.922819,116.408280,北京市,北京市,北京市,北京市
43.861782,125.328156,39.872923,116.479685,长春市,吉林省,北京市,北京市
30.313541,120.353460,39.988010,116.311798,杭州市,浙江省,北京市,北京市
31.230452,121.390923,39.989872,116.314598,上海市,上海市,北京市,北京市
34.792565,113.541989,39.988010,116.311798,郑州市,河南省,北京市,北京市
39.988010,116.311798,39.988010,116.311798,北京市,北京市,北京市,北京市
39.988010,116.311798,39.988010,116.311798,北京市,北京市,北京市,北京市
30.285466,120.133107,39.988010,116.311798,杭州市,浙江省,北京市,北京市
30.282408,120.139284,39.970618,116.368633,杭州市,浙江省,北京市,北京市
30.282408,120.139284,39.970618,116.368633,杭州市,浙江省,北京市,北京市
37.797943,112.589538,39.943211,116.325150,太原市,山西省,北京市,北京市
40.004517,116.324409,40.004517,116.324409,北京市,北京市,北京市,北京市
40.004517,116.324409,40.004517,116.324409,北京市,北京市,北京市,北京市
40.004517,116.324409,40.004874,116.324691,北京市,北京市,北京市,北京市
30.536748,114.375043,39.987259,116.323009,武汉市,湖北省,北京市,北京市
39.988010,116.311798,39.988010,116.311798,北京市,北京市,北京市,北京市
29.082099,119.641094,39.988010,116.311798,金华市,浙江省,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
34.596611,119.184227,39.943154,116.324024,连云港市,江苏省,北京市,北京市
40.028934,116.294510,40.007683,116.278211,北京市,北京市,北京市,北京市
32.055015,118.779430,39.989872,116.314598,南京市,江苏省,北京市,北京市
32.055015,118.779430,39.989872,116.314598,南京市,江苏省,北京市,北京市
39.988010,116.311798,39.923779,116.384739,北京市,北京市,北京市,北京市
39.988010,116.311798,39.923779,116.384739,北京市,北京市,北京市,北京市
45.707921,126.612892,39.988010,116.311798,哈尔滨市,黑龙江省,北京市,北京市
27.887454,112.860881,39.988010,116.311798,湘潭市,湖南省,北京市,北京市
30.536748,114.375043,39.943154,116.324024,武汉市,湖北省,北京市,北京市
30.536482,114.374888,40.021698,116.283012,武汉市,湖北省,北京市,北京市
27.895386,112.921511,39.903038,116.272551,湘潭市,湖南省,北京市,北京市
27.895386,112.921511,39.903038,116.272551,湘潭市,湖南省,北京市,北京市
39.987255,116.322990,40.411160,116.715622,北京市,北京市,北京市,北京市
30.513132,114.420261,39.972134,116.329519,武汉市,湖北省,北京市,北京市
39.943154,116.324024,39.943940,116.323321,北京市,北京市,北京市,北京市
39.943154,116.324024,39.943940,116.323321,北京市,北京市,北京市,北京市
30.733359,103.978740,39.987259,116.323009,成都市,四川省,北京市,北京市
32.131465,114.039340,39.962202,116.310007,信阳市,河南省,北京市,北京市
39.961417,116.365438,40.004874,116.324691,北京市,北京市,北京市,北京市
22.533423,113.935431,39.961417,116.365438,深圳市,广东省,北京市,北京市
43.913714,125.395531,40.000464,116.318406,长春市,吉林省,北京市,北京市
43.913714,125.395531,40.000464,116.318406,长春市,吉林省,北京市,北京市
31.227938,121.404680,40.411160,116.715622,上海市,上海市,北京市,北京市
31.227938,121.404680,40.411160,116.715622,上海市,上海市,北京市,北京市
28.007684,120.672660,39.987259,116.323009,温州市,浙江省,北京市,北京市
28.007684,120.672660,40.004517,116.324409,温州市,浙江省,北京市,北京市
30.536482,114.374888,39.989872,116.314598,武汉市,湖北省,北京市,北京市
30.536482,114.374888,39.989872,116.314598,武汉市,湖北省,北京市,北京市
30.536660,114.375096,39.987259,116.323009,武汉市,湖北省,北京市,北京市
30.536660,114.375096,39.987259,116.323009,武汉市,湖北省,北京市,北京市
39.988010,116.311798,39.995304,116.308264,北京市,北京市,北京市,北京市
30.536748,114.375043,39.908686,116.316561,武汉市,湖北省,北京市,北京市
30.536748,114.375043,39.995304,116.308264,武汉市,湖北省,北京市,北京市
30.536748,114.375043,39.989872,116.314598,武汉市,湖北省,北京市,北京市
31.206910,121.445183,39.988010,116.311798,上海市,上海市,北京市,北京市
43.825667,125.426735,39.988010,116.311798,长春市,吉林省,北京市,北京市
38.152894,114.454948,39.988010,116.311798,石家庄市,河北省,北京市,北京市
27.990494,120.696574,39.948799,116.308228,温州市,浙江省,北京市,北京市
30.536748,114.375043,39.957160,116.314790,武汉市,湖北省,北京市,北京市
22.530941,113.391546,40.412151,116.681862,中山市,广东省,北京市,北京市
22.530941,113.391546,40.412151,116.681862,中山市,广东省,北京市,北京市
34.717369,113.644458,39.995304,116.308264,郑州市,河南省,北京市,北京市
31.206910,121.445183,39.987260,116.323013,上海市,上海市,北京市,北京市
39.995304,116.308264,39.987259,116.323009,北京市,北京市,北京市,北京市
39.989481,116.305469,39.988010,116.311798,北京市,北京市,北京市,北京市
39.989481,116.305469,39.988010,116.311798,北京市,北京市,北京市,北京市
29.883160,121.548510,39.989481,116.305469,宁波市,浙江省,北京市,北京市
30.263998,120.136218,39.989481,116.305469,杭州市,浙江省,北京市,北京市
37.797943,112.589538,39.995304,116.308264,太原市,山西省,北京市,北京市
30.263998,120.136218,39.987255,116.322990,杭州市,浙江省,北京市,北京市
34.792194,113.890398,39.943211,116.325150,郑州市,河南省,北京市,北京市
28.157730,112.992380,39.995304,116.308264,长沙市,湖南省,北京市,北京市
25.055587,102.703170,39.995304,116.308264,昆明市,云南省,北京市,北京市
39.943020,116.323112,39.943211,116.325150,北京市,北京市,北京市,北京市
31.162433,121.415389,39.988010,116.311798,上海市,上海市,北京市,北京市
37.797943,112.589538,39.988010,116.311798,太原市,山西省,北京市,北京市
30.292956,120.164517,39.989872,116.314598,杭州市,浙江省,北京市,北京市
30.292956,120.164517,39.989872,116.314598,杭州市,浙江省,北京市,北京市
22.545808,114.056671,39.991760,116.349762,深圳市,广东省,北京市,北京市
33.634769,114.682244,39.991760,116.349762,周口市,河南省,北京市,北京市
33.634769,114.682244,39.991760,116.349762,周口市,河南省,北京市,北京市
39.103958,117.169990,39.989872,116.314598,天津市,天津市,北京市,北京市
30.536482,114.374888,39.912732,116.563419,武汉市,湖北省,北京市,北京市
30.536482,114.374888,39.912732,116.563419,武汉市,湖北省,北京市,北京市
30.263288,120.136784,39.982777,116.319649,杭州市,浙江省,北京市,北京市
32.026884,118.857244,39.995304,116.308264,南京市,江苏省,北京市,北京市
30.536482,114.374888,39.908753,116.315532,武汉市,湖北省,北京市,北京市
22.699607,112.228893,39.988010,116.311798,云浮市,广东省,北京市,北京市
30.536748,114.375043,39.988010,116.311798,武汉市,湖北省,北京市,北京市
39.988010,116.311798,39.988010,116.311798,北京市,北京市,北京市,北京市
39.988010,116.311798,39.988010,116.311798,北京市,北京市,北京市,北京市
43.825667,125.426735,39.943940,116.323321,长春市,吉林省,北京市,北京市
39.988010,116.311798,39.943940,116.323321,北京市,北京市,北京市,北京市
32.033444,118.839686,39.989872,116.314598,南京市,江苏省,北京市,北京市
32.033444,118.839686,40.017602,116.265796,南京市,江苏省,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
30.536482,114.374888,39.907899,116.368213,武汉市,湖北省,北京市,北京市
30.536482,114.374888,39.907899,116.368213,武汉市,湖北省,北京市,北京市
32.108909,118.924152,39.989872,116.314598,南京市,江苏省,北京市,北京市
30.262746,120.120629,39.989872,116.314598,杭州市,浙江省,北京市,北京市
39.988010,116.311798,39.908753,116.315532,北京市,北京市,北京市,北京市
39.988010,116.311798,39.995304,116.308264,北京市,北京市,北京市,北京市
30.631897,104.083020,39.943211,116.325150,成都市,四川省,北京市,北京市
30.631897,104.083020,40.004874,116.324691,成都市,四川省,北京市,北京市
30.631897,104.083020,39.986829,116.324257,成都市,四川省,北京市,北京市
30.631897,104.083020,39.972237,116.315956,成都市,四川省,北京市,北京市
23.051125,113.772175,39.987255,116.322990,东莞市,广东省,北京市,北京市
30.536748,114.375043,39.988010,116.311798,武汉市,湖北省,北京市,北京市
32.026884,118.857244,39.988010,116.311798,南京市,江苏省,北京市,北京市
45.708225,126.613250,39.987258,116.323009,哈尔滨市,黑龙江省,北京市,北京市
45.708225,126.613250,39.987258,116.323009,哈尔滨市,黑龙江省,北京市,北京市
39.988010,116.311798,39.995304,116.308264,北京市,北京市,北京市,北京市
30.313541,120.353460,39.987259,116.323009,杭州市,浙江省,北京市,北京市
22.530892,113.391838,39.987259,116.323009,中山市,广东省,北京市,北京市
22.530892,113.391838,39.987259,116.323009,中山市,广东省,北京市,北京市
30.319385,120.393899,39.870544,116.462555,杭州市,浙江省,北京市,北京市
22.530892,113.391838,39.988010,116.311798,中山市,广东省,北京市,北京市
22.502937,113.401157,39.988010,116.311798,中山市,广东省,北京市,北京市
24.301518,116.137182,39.988010,116.311798,梅州市,广东省,北京市,北京市
29.534978,106.451859,39.988010,116.311798,重庆市,重庆市,北京市,北京市
39.995304,116.308264,39.988010,116.311798,北京市,北京市,北京市,北京市
22.545808,114.056671,39.943940,116.323321,深圳市,广东省,北京市,北京市
40.004517,116.324409,39.943211,116.325150,北京市,北京市,北京市,北京市
22.283576,114.204946,39.988010,116.311798,香港特别行政区,香港特别行政区,北京市,北京市
31.294676,121.505600,39.943154,116.324024,上海市,上海市,北京市,北京市
39.989872,116.314598,39.943154,116.324024,北京市,北京市,北京市,北京市
29.531849,106.454450,39.988010,116.311798,重庆市,重庆市,北京市,北京市
45.819255,126.564647,39.987259,116.323009,哈尔滨市,黑龙江省,北京市,北京市
45.819255,126.564647,39.987255,116.322990,哈尔滨市,黑龙江省,北京市,北京市
37.676571,112.748917,39.924224,116.408465,晋中市,山西省,北京市,北京市
37.788900,112.572883,39.988010,116.311798,太原市,山西省,北京市,北京市
39.988010,116.311798,39.988010,116.311798,北京市,北京市,北京市,北京市
29.901417,120.633525,39.988010,116.311798,绍兴市,浙江省,北京市,北京市
39.943873,116.323526,39.959910,116.368690,北京市,北京市,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
39.959910,116.368690,39.959910,116.368690,北京市,北京市,北京市,北京市
43.854536,125.335170,39.988010,116.311798,长春市,吉林省,北京市,北京市
39.943211,116.325150,39.975720,116.350733,北京市,北京市,北京市,北京市
28.286225,109.724452,39.943211,116.325150,湘西土家族苗族自治州,湖南省,北京市,北京市
43.819345,125.432530,39.943211,116.325150,长春市,吉林省,北京市,北京市
43.819345,125.432530,39.943211,116.325150,长春市,吉林省,北京市,北京市
30.480019,114.307260,39.943211,116.325150,武汉市,湖北省,北京市,北京市
31.023107,121.439246,39.987259,116.323009,上海市,上海市,北京市,北京市
31.023107,121.439246,39.988010,116.311798,上海市,上海市,北京市,北京市
26.033463,119.208187,39.987255,116.322990,福州市,福建省,北京市,北京市
26.033463,119.208187,39.987255,116.322990,福州市,福建省,北京市,北京市
39.989872,116.314598,39.959910,116.368690,北京市,北京市,北京市,北京市
39.989872,116.314598,39.943211,116.325150,北京市,北京市,北京市,北京市
30.536660,114.375096,39.737598,116.179375,武汉市,湖北省,北京市,北京市
30.536482,114.374888,39.987260,116.323013,武汉市,湖北省,北京市,北京市
30.536482,114.374888,39.988010,116.311798,武汉市,湖北省,北京市,北京市
31.767250,117.184869,39.988010,116.311798,合肥市,安徽省,北京市,北京市
22.813946,108.338724,39.943211,116.325150,南宁市,广西壮族自治区,北京市,北京市
39.959910,116.368690,39.943211,116.325150,北京市,北京市,北京市,北京市
49.211570,119.765740,39.943211,116.325150,呼伦贝尔市,内蒙古自治区,北京市,北京市
31.316600,121.392325,39.959056,116.321806,上海市,上海市,北京市,北京市
23.120075,113.316177,39.990476,116.313016,广州市,广东省,北京市,北京市
45.776086,126.687667,39.990476,116.313016,哈尔滨市,黑龙江省,北京市,北京市
27.887454,112.860881,39.988010,116.311798,湘潭市,湖南省,北京市,北京市
27.887454,112.860881,39.988010,116.311798,湘潭市,湖南省,北京市,北京市
22.534875,113.921946,39.943020,116.323112,深圳市,广东省,北京市,北京市
